agent,actual_cumulative_return,median_simulated_return,mean_simulated_return,std_simulated_return,actual_percentile,RCSI,RCSI_z,simulation_count,bh_adjusted_p_value,research_grade
adx_trend_following,0.803220296679297,0.3705289583298723,0.4136914828897478,0.3619133957790799,85.88282343531294,0.3895288137895492,1.076303939927458,5000,0.4833533293341332,True
breakout_volume_momentum,0.2967219724451765,0.1285210496111624,0.1403271577933013,0.1722615065919133,82.44351129774046,0.1563948146518752,0.9078918311237912,5000,0.4833533293341332,True
turn_of_month_seasonality,0.3229344338797686,0.1553016791257432,0.1777956445494417,0.2249336088786883,76.66466706658667,0.14513878933032692,0.6452516813910344,5000,0.5138172365526895,True
connors_rsi2_pullback,0.118364255170301,0.021607229038776,0.0251344720174898,0.0870531771387462,85.74285142971407,0.09322978315281119,1.0709521032669567,5000,0.4833533293341332,True
trend_momentum_verification,0.2187438434195758,0.1429326267419492,0.1581368054277837,0.1902509585811101,65.54689062187562,0.06060703799179212,0.3185636405923989,5000,0.5417202273830948,True
volatility_squeeze_breakout,0.0648632425718123,0.0106567080966596,0.0100281159832749,0.0364359041667131,94.68106378724256,0.0548351265885374,1.5049750470754983,5000,0.4833533293341332,True
uptrend_oversold_reversion,0.0821740100618441,0.0463615108520168,0.0493896650036804,0.0942902355809787,65.92681463707258,0.0327843450581637,0.34769607750112924,5000,0.5417202273830948,True
mean_reversion_vol_filter,-0.0096526077157488,0.019862915401435,0.0215904294181468,0.0710285299907361,33.77324535092981,-0.031243037133895597,-0.43986602479272024,5000,0.7812837432513497,True
donchian_trend_reentry,0.0712736569310178,0.1462384548165241,0.1635064205706383,0.201005919539352,35.332933413317335,-0.0922327636396205,-0.45885595733196105,5000,0.7812837432513497,True
trend_pullback,0.0831870702861856,0.4012992853345833,0.4474045054802669,0.3530929124090478,13.01739652069586,-0.3642174351940813,-1.0315059362396548,5000,0.8700259948010398,True
random,0.6010568562392364,0.9381224144604868,1.0418531655433505,0.6837888494232648,28.994201159768046,-0.44079630930411406,-0.6446380482453019,5000,0.7812837432513497,True
